"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"volpaaa8520132014","Aaron.Volpatti","L","WSH",41,20132014,28,"0.550","0.575",2,0,2,0.39,0,0.39,-6,39.84,99.39,11.11,4.38,7.58,9,-14.73,31.87,46.6,-33,29,62,5.6,11.97,17.56,-11.31,36.77,48.08,-59,82,141,15.83,27.21,43.04,22,-8.8,48.64,-99,194,293,37.44,56.55,94,51.55,12,10,39,-8.43,39.88,48.32,-70,138,208,26.64,40.15,66.78,72.46,9,27,-7.73,39.68,47.41,-52,19.3,29.34,100,152,18,48.12,26.92,-15.93,52.29,0.77,1.35,4,7,-3,36.36,7.41,4,2.9,95.39,96.63,37.5,4,8,53.46,85,117,74,77,55,0,0,16,1,6,7,1,-1.16,310.87,2222.85,12.27,15.51,16.29,49.4,48.87,51.61,52.86,52.02,54.42
"voracja8920132014","Jakub.Voracek","R","PHI",89,20132014,24,"4.500","4.250",25,41,66,0.97,1.6,2.57,8,62.73,102.02,10.04,28.11,17.29,80,18.37,62,43.63,151,390,239,15.21,9.32,24.52,17.93,62.04,44.1,376,969,593,37.78,23.12,60.9,241,17.58,45.15,800,1971,1171,76.85,45.66,122.5,51.9,144,21,470,17.58,62.37,44.79,565,1424,859,55.52,33.49,89.01,71.84,77,326,17.94,61.89,43.95,393,39.89,24.56,1023,630,249,46.2,26.66,24.55,42.12,4.29,2.14,110,55,55,66.67,7.67,10.75,7.72,91.27,93.6,46.15,4,2,68.77,830,515,377,28,107,24,17,224,37,37,9,17,0.31,1538.88,3862.67,28.49,18.88,17.79,50.69,50.26,57.41,55.84,54.68,54.11
"voynosl9020132014","Slava.Voynov","D","L.A",108,20132014,23,"2.750","4.167",6,37,43,0.15,0.92,1.07,-14,54.16,100.37,3.3,2.3,22.39,16,-2.84,50.1,52.95,2,481,479,11.93,11.88,23.82,-0.88,52.46,53.34,105,1118,1013,27.74,25.13,52.87,107,-0.81,54.96,372,2422,2050,60.09,50.86,110.96,52.73,155,108,448,-1.83,52.93,54.76,201,1817,1616,45.08,40.09,85.18,70.28,111,293,-0.57,53.59,54.16,171,31.68,27.44,1277,1106,182,46.05,31.56,0.42,54.44,2.38,1.96,96,79,17,54.86,2.05,7.52,5.28,92.86,95.11,42.86,1,0,54.8,868,688,716,243,189,22,15,176,107,21,28,14,-0.35,2418.26,4247.96,36.28,16.54,17.45,54.37,50.03,58.65,49.22,54.77,54.71
"vrbatra8120132014","Radim.Vrbata","R","PHX",80,20132014,32,"3.000","3.000",20,31,51,0.83,1.28,2.11,5,57.02,100.17,7.6,15.16,18.16,95,10.47,54.93,44.46,58,323,265,13.34,10.95,24.29,8.6,54.49,45.89,119,722,603,29.83,24.91,54.74,243,9.33,47.69,392,1593,1201,65.81,49.61,115.42,53.8,98,27,475,10.48,57.34,46.86,313,1223,910,50.52,37.59,88.11,70.07,114,377,9.56,56.34,46.79,193,35.4,27.43,857,664,263,44.71,27.03,12.49,44.33,3.1,2.35,75,57,18,56.82,5.31,8.75,6.13,91.42,93.74,39.68,17,26,62.28,558,526,338,68,57,14,17,243,20,41,7,12,0.21,1452.44,3429.19,29.75,18.37,17.74,49.58,49.97,55.71,56.66,54.21,54.28
"wardxjo8020132014","Joel.Ward","R","WSH",82,20132014,32,"3.000","3.000",24,25,49,1.12,1.16,2.28,2,47.16,102.27,18.05,-4.53,15.72,84,4.83,50.2,45.37,2,251,249,11.69,11.59,23.28,-0.65,47.43,48.08,-61,562,623,26.17,29.01,55.17,163,-0.61,47.77,-139,1155,1294,53.77,60.25,114.02,55.24,48,67,228,-0.38,46.92,47.3,-112,852,964,39.67,44.88,84.55,74.88,47,180,0.58,47.15,46.58,-77,29.7,33.29,638,715,133,44.74,25.83,4.97,48.16,3.17,2.79,68,60,8,53.12,13.33,10.66,7.98,91.61,93.78,44.75,90,109,47.13,394,456,442,54,105,9,16,109,27,48,15,17,0.09,1288.71,3741.47,25.62,17.83,17.4,49.18,50.13,54.4,56.21,54.51,54.22
"warsoda9020132014","David.Warsofsky","D","BOS",6,20132014,23,"0.688","0.646",1,1,2,0.62,0.62,1.24,0,58.68,101.36,10,24.89,16.09,0,12.53,60.61,48.08,7,20,13,12.43,8.08,20.51,4.08,58.67,54.58,13,44,31,27.35,19.27,46.61,3,6,52.68,29,98,69,60.91,42.88,103.79,63.27,5,4,18,6.33,60.74,54.41,29,82,53,50.96,32.94,83.9,75.61,3,13,8.8,62,53.2,24,38.53,23.62,62,38,10,44.93,28.3,6.59,57.69,5.59,3.11,9,5,4,64.29,7.69,14.52,10.98,86.84,90.57,40,0,0,70.77,46,32,19,0,5,1,0,9,1,1,0,0,0,96.54,266.02,26.63,15.93,16.65,51.77,49.74,56.56,52.69,53.6,54.16
"weavemi7820132014","Mike.Weaver","D","FLA/MTL",89,20132014,35,"1.100","1.100",2,15,17,0.07,0.56,0.64,7,40.65,99.46,3.51,-22.23,18,3,-10.69,41.32,52.01,-100,238,338,8.91,12.66,21.57,-10.94,40.68,51.62,-252,550,802,20.6,30.03,50.63,27,-11.84,52.49,-532,1156,1688,43.29,63.21,106.51,56.75,31,178,126,-10.24,42.02,52.26,-340,895,1235,33.52,46.25,79.77,73.3,38,95,-9.61,42,51.61,-250,24.57,33.93,656,906,57,46.33,26.64,-9.01,49.57,2.17,3.18,58,85,-27,40.56,2.11,8.84,6.48,90.62,93.12,42.86,1,0,32.53,363,478,753,138,190,2,13,55,37,17,13,20,0.26,1602.17,3844.51,29.42,16.6,17.46,49.35,50.29,53.14,54.55,54.7,54.06
"webermi8720132014","Mike.Weber","D","BUF",68,20132014,25,"1.500","1.667",4,8,12,0.19,0.39,0.58,-16,36.64,96.03,7.02,-11.73,18.12,2,-11.9,36.22,48.12,-124,163,287,7.94,13.97,21.91,-11.63,33.69,45.32,-366,378,744,18.4,36.22,54.62,32,-9.87,46.5,-588,806,1394,39.24,67.86,107.1,54.47,56,161,151,-8.94,36.87,45.81,-423,594,1017,28.92,49.51,78.43,73.91,38,95,-8.49,37.62,46.11,-289,21.37,35.44,439,728,57,47.78,28.42,-16.48,43.84,1.41,3.75,29,77,-48,27.36,4.21,6.61,4.88,89.42,92.43,40,0,0,37.21,310,371,523,207,65,1,7,53,35,12,20,4,-0.78,1232.47,2896.78,29.85,16.61,17.42,45.35,50.15,48.51,58.46,54.54,54.22
"webersh8520132014","Shea.Weber","D","NSH",79,20132014,28,"14.000","7.857",21,33,54,0.59,0.93,1.52,-7,48.54,100.82,10.94,-5.83,27.07,16,1.16,53.2,52.04,45,374,329,10.49,9.23,19.73,0.8,50.17,49.37,6,899,893,25.23,25.06,50.28,99,0.38,48.16,-114,1892,2006,53.09,56.29,109.38,55.81,99,175,395,2.43,50.7,48.27,41,1485,1444,41.67,40.52,82.19,71.11,104,296,-0.37,49.83,50.2,-7,29.63,29.83,1056,1063,192,47.01,26.39,6.86,45.05,3.06,2.83,109,101,8,51.9,7.09,10.32,7.34,90.5,93.01,40,0,0,45.32,789,809,952,171,52,11,22,171,50,34,19,12,-0.2,2138.28,2655.74,44.6,17.55,18,48.27,50.47,51.2,54.88,55.12,54.1
"weberya8820132014","Yannick.Weber","D","VAN",49,20132014,24,"0.650","0.650",5,4,9,0.51,0.41,0.91,-6,54.44,98.82,7.94,8.83,12.08,7,-1.52,48.58,50.11,-6,103,109,10.44,11.05,21.49,1.03,50.51,49.48,5,248,243,25.14,24.63,49.78,28,3.66,50.78,93,570,477,57.78,48.36,106.14,48.77,40,35,143,2.87,53.98,51.12,62,420,358,42.58,36.29,78.87,66.19,40,103,1.16,52.26,51.1,24,28.18,25.75,278,254,63,46.75,29.05,2.64,46.3,2.33,2.43,23,24,-1,48.94,4.85,8.27,5.48,90.55,93.3,40,0,0,54.93,206,183,169,38,44,3,1,58,9,9,8,2,-0.61,591.85,2397.15,19.8,16.51,16.83,50.21,49.03,54.51,54.05,52.41,54.48
"weiseda8820132014","Dale.Weise","R","MTL/VAN",77,20132014,25,"0.750","0.750",9,14,23,0.79,1.23,2.03,2,42.49,103.79,15.25,-4.28,8.84,39,-4.03,45.57,49.6,-21,108,129,9.52,11.37,20.89,-7.53,41.47,49,-93,226,319,19.92,28.12,48.04,61,-7.31,49.8,-177,501,678,44.16,59.76,103.92,55.09,14,32,92,-5.47,44.79,50.26,-87,374,461,32.97,40.64,73.6,73.8,19,78,-4.72,45.25,49.96,-58,24.33,29.44,276,334,59,50.74,27.55,5.91,51.54,2.38,1.76,27,20,7,57.45,11.54,9.78,7.22,94.01,95.66,32,0,5,42.45,163,230,221,143,75,8,6,50,18,21,8,10,0.18,680.68,4063.04,14.35,16.7,16.78,47.77,50.3,52.23,57.1,54.42,53.76
"weissst8320132014","Stephen.Weiss","LC","DET",26,20132014,30,"4.000","4.900",2,2,4,0.31,0.31,0.63,-3,45.79,98.36,7.14,13.88,14.72,12,-2.4,46.88,49.28,-6,45,51,7.05,7.99,15.05,-6.76,43.92,50.69,-31,112,143,17.56,22.42,39.97,23,-4.34,50.12,-51,277,328,43.42,51.42,94.84,59.93,5,10,37,-5.13,46.11,51.23,-37,219,256,34.33,40.13,74.46,75.8,4,32,-3.34,47.43,50.77,-18,26.02,28.84,166,184,28,43.9,28.12,-14.84,55.75,1.41,2.04,9,13,-4,40.91,6.25,5.42,4.11,92.93,94.92,50.93,184,173,60.59,163,136,106,4,26,1,1,26,10,13,6,3,-0.47,382.77,1197.13,24.23,17.92,17.66,52.22,49.89,54.29,49.68,55.05,55.3
"wellmca8720132014","Casey.Wellman","CR","WSH",13,20132014,25,"0.550","0.550",2,1,3,0.99,0.5,1.49,1,46.92,107.17,13.33,3.16,9.29,9,0.38,54.29,53.91,3,19,16,9.44,7.95,17.38,-6.92,43.16,50.08,-13,41,54,20.36,26.82,47.19,14,-0.35,47.27,-13,99,112,49.17,55.63,104.8,46.46,4,5,25,-4.16,43.84,47.99,-18,64,82,31.79,40.73,72.52,71.88,6,21,-2.17,46,48.17,-8,22.85,26.82,46,54,15,51.79,34.15,17.7,53.73,2.48,0.99,5,2,3,71.43,9.52,10.87,7.81,96.3,97.56,49.57,50,47,54.1,33,43,28,9,13,0,1,13,3,3,0,1,0.5,120.8,666.86,15.34,17.09,17.18,49.26,48.94,52.75,54.33,52.78,55.06
"welshje8820132014","Jeremy.Welsh","CL","VAN",19,20132014,25,"1.000","0.850",1,0,1,0.44,0,0.44,0,47.37,98.85,7.69,0.84,7.17,7,-6.51,47.73,54.23,-2,21,23,9.25,10.14,19.39,-7.7,46.09,53.79,-9,53,62,23.36,27.32,50.68,11,-6.44,53.81,-12,108,120,47.59,52.88,100.48,58.33,2,8,20,-2.21,52.07,54.28,7,88,81,38.78,35.7,74.48,71.59,5,18,-1.44,53.39,54.83,8,27.76,24.24,63,55,13,54.17,32.1,-6.96,56.96,2.2,2.2,5,5,0,50,5.56,7.94,5.68,90.91,93.83,49.09,46,44,50.7,36,43,35,16,12,0,0,12,5,3,3,3,0,136.15,1027.16,11.7,15.47,16.68,48.62,50.04,51.2,54.11,52.5,52.42
"westgke8420132014","Kevin.Westgarth","RL","CAR/CGY",48,20132014,29,"0.750","0.725",4,3,7,0.76,0.57,1.33,-11,42.71,98.83,12.9,6.63,6.56,21,-1.96,46.23,48.18,-8,49,57,9.34,10.87,20.21,-9.78,39.77,49.55,-54,105,159,20.02,30.31,50.33,27,-7.77,50.47,-84,246,330,46.89,62.91,109.8,53.66,11,10,56,-6.46,44.17,50.64,-48,182,230,34.69,43.84,78.54,72.53,14,45,-4.63,45.21,49.83,-28,25.16,30.5,132,160,31,51.52,30.43,-6.1,47.77,1.91,2.67,10,14,-4,41.67,8.89,7.58,5.49,91.25,93.91,36,1,4,57.05,89,112,67,45,29,3,0,27,12,8,13,2,-2.1,314.75,2601.15,10.79,16.3,16.34,45.73,49.82,48.87,57.99,54.03,54.42
"weyxxpa9120132014","Patrick.Wey","D","WSH",9,20132014,22,"0.640","0.640",0,3,3,0,1.43,1.43,1,41.38,106.38,0,-12.94,13.95,0,-12.58,34.04,46.62,-15,16,31,7.65,14.82,22.46,-11.7,37.07,48.77,-30,43,73,20.55,34.89,55.44,4,-5.9,47.27,-40,96,136,45.88,65,110.88,39.58,9,4,15,-14.22,34.5,48.72,-53,59,112,28.2,53.53,81.73,64.41,1,6,-18.3,30.89,49.2,-47,18.16,40.62,38,85,5,37.5,24.11,-20.78,63.64,2.87,3.82,6,8,-2,42.86,0,15.79,10.17,90.59,92.86,40,0,0,38.33,23,44,37,11,24,1,2,5,7,1,0,1,0.48,125.54,433.48,22.46,16.04,17.27,49.23,52.26,52.97,54.62,56.1,51.24
"wheelbl8620132014","Blake.Wheeler","R","WPG",82,20132014,27,"4.600","5.600",28,41,69,1.09,1.59,2.68,4,55.14,100.77,12.44,18.53,18.83,93,11.36,57.77,46.41,89,331,242,12.86,9.4,22.27,8.3,55.52,47.22,158,795,637,30.9,24.75,55.65,224,7.13,48.02,306,1641,1335,63.77,51.88,115.65,52.89,84,68,408,7.03,55.44,48.41,238,1212,974,47.1,37.85,84.95,71.62,99,324,7.28,55.43,48.14,170,33.73,27.13,868,698,225,47.72,28.34,13.06,44.37,3.3,2.45,85,63,22,57.43,8.64,9.79,7.01,90.97,93.53,38.33,15,25,63.65,611,501,349,150,145,27,14,197,32,36,20,24,0.16,1543.93,3459.53,30.86,18.65,17.77,49.95,50.21,56.72,56.83,54.46,53.99
"whitery8820132014","Ryan.White","CR","MTL",52,20132014,25,"0.700","0.700",2,4,6,0.24,0.47,0.71,-2,31.69,96.29,3.92,-22.89,9.82,17,-17.6,34.55,52.15,-51,57,108,6.7,12.69,19.39,-16.37,31.72,48.09,-136,118,254,13.87,29.85,43.72,40,-17.24,48.93,-334,289,623,33.96,73.21,107.18,58.82,20,37,80,-14.06,35.31,49.37,-188,226,414,26.56,48.65,75.21,75.22,9,60,-10.59,38.2,48.8,-105,19.98,32.32,170,275,51,55.86,33.57,-26.63,54.84,1.29,3.29,11,28,-17,28.21,3.33,6.47,4.87,89.82,93.24,50.25,197,191,26.52,87,157,241,88,63,2,2,49,7,10,8,6,-0.24,510.56,2647.68,16.17,16.41,16.65,48.17,49.98,53.37,57.42,53.28,53.34
"whitnjo8820132014","Joe.Whitney","L","N.J",1,20132014,25,"0.585","0.568",0,0,0,0,0,0,0,40,100,NA,51.52,8.26,0,-20.95,33.33,54.29,-1,1,2,7.27,14.53,21.8,-21.15,25,46.15,-2,1,3,7.27,21.8,29.06,0,-8.1,48.1,-2,4,6,29.06,43.59,72.65,50,0,0,0,-12.5,37.5,50,-2,3,5,21.8,36.33,58.12,66.67,0,0,-17.58,33.33,50.91,-2,14.53,29.06,2,4,0,33.33,20,NA,66.67,0,0,0,0,0,NA,NA,0,0,100,100,38.1,0,1,100,10,0,0,1,0,0,0,0,0,0,0,0,0,8.26,51.74,13.76,18.55,18.24,54.58,50.46,51.38,42.75,56.11,55.09
"whitnra7220132014","Ray.Whitney","LR","DAL",75,20132014,41,"4.500","4.500",9,23,32,0.53,1.36,1.89,-1,59.57,100.46,7.09,21.67,13.52,50,8.7,57.36,48.66,59,230,171,13.61,10.12,23.73,7.21,56.95,49.74,135,553,418,32.73,24.74,57.47,121,11.13,48.43,370,1152,782,68.18,46.28,114.46,52.17,62,17,246,10.8,59.41,48.61,272,859,587,50.84,34.74,85.58,69.97,57,184,10.34,58.81,48.46,180,35.57,24.92,601,421,127,46.16,28.28,12.19,48.07,2.78,1.83,47,31,16,60.26,4.89,7.82,5.47,92.64,94.72,43.48,2,1,68.18,480,287,224,15,30,14,9,118,48,25,7,6,-0.06,1013.81,3504.62,22.44,17.33,17.24,49.57,49.84,55.38,56.34,54.02,54.37
"whitnry8320132014","Ryan.Whitney","D","FLA",7,20132014,30,"0.900","0.900",0,0,0,0,0,0,-3,45.13,87.04,0,5.76,16.31,0,9.19,52.94,43.75,2,18,16,9.46,8.41,17.87,-6.86,40.86,47.72,-17,38,55,19.97,28.91,48.88,4,-4.34,49.47,-19,88,107,46.25,56.24,102.49,52.27,6,10,16,-5.16,43.8,48.96,-17,60,77,31.54,40.47,72.01,76.67,2,10,-2.42,46.94,49.35,-6,24.18,27.33,46,52,8,51.4,32.47,-18.18,36.36,1.05,4.73,2,9,-7,18.18,0,4.35,3.33,82.69,88.31,40,0,0,52.05,38,36,35,4,17,0,0,8,2,0,3,0,-1.58,114.16,312.07,26.78,16.19,17.04,49.1,48.47,52.13,54.03,52.35,55.66
"widemde8320132014","Dennis.Wideman","D","CGY",46,20132014,30,"5.000","5.250",4,17,21,0.23,0.98,1.21,1,48.87,97.16,3.92,20.95,22.64,9,1.07,49.36,48.29,-5,192,197,11.06,11.35,22.41,-1.39,46.29,47.68,-71,443,514,25.53,29.62,55.14,54,1.82,47.04,-45,970,1015,55.89,58.49,114.38,54.23,68,75,227,1.96,50.5,48.54,14,714,700,41.14,40.33,81.48,73.67,57,159,3.5,51.17,47.66,24,30.31,28.93,526,502,102,50.54,28.29,1.88,42.76,2.88,3.57,50,62,-12,44.64,2.52,9.51,7,87.65,91.14,40,0,0,62.92,453,288,267,62,74,5,12,98,39,13,8,9,0.06,1041.28,1752.98,37.26,16.73,17.31,46.95,50.1,50.17,56.69,54.22,54
"wiercpa9020132014","Patrick.Wiercioch","D","OTT",53,20132014,23,"1.100","2.000",4,19,23,0.28,1.31,1.59,-6,57.05,101.68,4.12,17.97,16.37,6,9.7,52.78,43.08,18,171,153,11.82,10.58,22.4,5.18,52.7,47.52,45,439,394,30.35,27.24,57.59,57,7.79,49.27,246,995,749,68.79,51.78,120.57,52.16,74,48,216,7.49,55.14,47.65,137,735,598,50.82,41.34,92.16,70.61,45,142,6.8,53.23,46.43,63,35.88,31.53,519,456,97,39.12,23.75,13.98,44.69,3.04,2.14,44,31,13,58.67,2.82,8.48,5.99,93.2,94.82,36.36,0,2,63.02,346,262,203,54,56,9,10,93,27,4,10,4,-0.41,867.85,2374.87,26.76,16.11,17.01,51.77,49.44,59.53,55.47,52.85,54.04
"williju8120132014","Justin.Williams","R","L.A",108,20132014,31,"3.750","3.650",28,40,68,0.93,1.33,2.26,-7,62.48,101.43,9.15,7.62,16.75,151,11.61,60.17,48.56,146,432,286,14.33,9.48,23.81,10.91,60.98,50.07,353,980,627,32.5,20.79,53.29,302,10.75,51.73,842,2108,1266,69.91,41.98,111.89,51,87,32,520,10.13,61.42,51.28,584,1571,987,52.1,32.73,84.83,68.43,127,433,8.68,60.19,51.51,364,35.65,23.58,1075,711,306,43.84,27.96,13.59,50.79,3.12,1.72,94,52,42,64.38,6.47,8.74,5.98,92.69,94.73,37.14,5,10,58.89,712,617,497,75,214,20,20,278,103,36,30,23,-0.23,1809.3,4856.92,27.14,18.37,17.72,55.31,50.17,59.64,48.18,55.06,54.69
"wilsoco8920132014","Colin.Wilson","C","NSH",81,20132014,23,"2.000","2.000",11,22,33,0.53,1.07,1.6,6,52.29,100.05,9.82,14.91,15.3,68,5.1,56.44,51.33,52,228,176,11.04,8.52,19.56,4.85,53.24,48.4,68,558,490,27.02,23.73,50.75,135,5.47,46.82,103,1174,1071,56.85,51.86,108.71,55.71,41,35,200,5.55,53.46,47.92,116,895,779,43.34,37.72,81.06,73.07,47,159,5.71,54.41,48.7,106,31.67,26.54,654,548,112,48.83,29.65,8.35,46.2,2.61,2.18,54,45,9,54.55,6.92,8.26,6.03,91.79,94.22,47.93,166,177,59.49,420,361,286,49,76,14,8,101,27,33,6,12,0.29,1239.04,3679.77,25.19,18.26,17.58,48.65,50.1,51.42,54.27,54.44,54.22
"wilsoga9120132014","Garrett.Wilson","L","FLA",3,20132014,22,"0.730","0.683",0,0,0,0,0,0,0,47.37,92.31,0,-7.73,10.74,1,12.05,44.44,32.39,-1,4,5,7.45,9.31,16.76,9.39,47.37,37.97,-1,9,10,16.76,18.62,35.38,3,9.08,38.29,-2,18,20,33.51,37.24,70.75,72.22,0,2,4,10.18,48.39,38.21,-1,15,16,27.93,29.79,57.72,86.67,0,4,11.68,50,38.32,0,24.2,24.2,13,13,4,35,18.75,-40,40,0,1.86,0,1,-1,0,0,0,0,92.31,93.75,40,0,0,35.71,5,13,9,11,3,0,0,4,0,0,0,0,0,32.23,147.42,17.94,16.48,17.05,47.23,50.58,49.51,55.32,56.64,55.33
"wilsory8720132014","Ryan.Wilson","D","COL",32,20132014,26,"2.375","2.250",0,8,8,0,1.02,1.02,2,42.17,101.76,0,5.25,14.76,0,-10.99,37.76,48.74,-48,74,122,9.4,15.5,24.89,-5.57,42.54,48.11,-67,191,258,24.26,32.77,57.03,17,-4.69,46.85,-136,366,502,46.49,63.76,110.24,55.74,23,23,54,-5.46,41.94,47.39,-105,273,378,34.67,48.01,82.68,74.73,7,31,-4.98,43.4,48.38,-62,25.91,33.78,204,266,24,47.01,29.63,-7.89,55.71,2.79,3.05,22,24,-2,47.83,0,10.78,8.06,90.98,93.65,38.1,0,1,52.75,144,147,129,59,41,2,6,24,10,7,6,8,0.25,472.41,1477.31,24.23,16.22,16.94,47.71,49.8,51.48,56.43,52.9,53.34
"wilsoto9420132014","Tom.Wilson","R","WSH",82,20132014,19,"0.925","0.894",3,7,10,0.27,0.64,0.92,-5,45.46,102.13,4.76,4.79,7.98,26,0.32,47.03,46.71,-12,95,107,8.71,9.81,18.51,-2.72,45.49,48.21,-45,227,272,20.81,24.93,45.73,58,-2.42,47.88,-95,476,571,43.63,52.33,95.96,52.31,15,13,97,-2.02,45.41,47.42,-72,356,428,32.63,39.23,71.86,69.94,19,82,-2.81,44.23,47.03,-65,22.82,28.78,249,314,63,45.01,26.64,3.66,49.29,1.65,1.47,18,16,2,52.94,3.66,7.23,5.06,94.9,96.26,34.78,0,3,54.89,174,234,143,197,120,4,3,60,10,17,20,15,-0.46,654.65,4375.52,13.01,16.25,16.4,48.56,49.66,51.24,54.28,53.23,53.96
"winchje8320132014","Jesse.Winchester","RL","FLA",52,20132014,29,"0.600","0.600",9,9,18,0.8,0.8,1.6,-2,45.99,95.76,9,-21.28,12.98,50,-4.33,44.49,48.82,-28,113,141,10.04,12.53,22.57,-4.75,45.87,50.62,-47,261,308,23.2,27.37,50.57,91,-6.56,52.55,-94,539,633,47.9,56.26,104.16,54.92,26,21,156,-6.21,45.93,52.13,-72,406,478,36.08,42.48,78.57,72.91,30,130,-6.22,45.26,51.48,-62,26.31,31.82,296,358,100,43.44,25.1,-6.22,41.07,2.04,3.82,23,43,-20,34.85,6.92,7.77,5.67,87.99,91,47.33,63,67,34.98,170,253,316,65,77,9,0,91,9,9,9,7,-0.18,675.11,2483.01,21.38,17.49,17.25,50.02,49.67,52.78,52.74,53.8,54.52
"wingeto8820132014","Tommy.Wingels","RL","S.J",84,20132014,25,"0.850","0.775",16,25,41,0.71,1.11,1.82,4,52.93,99.56,9.09,1.37,16.11,95,2.54,60.25,57.7,117,344,227,15.25,10.07,25.32,-0.46,57.52,57.98,192,734,542,32.55,24.03,56.58,186,-1.67,54.6,159,1436,1277,63.67,56.62,120.29,53.97,57,62,297,-1.54,54.2,55.74,167,1078,911,47.8,40.39,88.19,71.89,64,240,-0.79,54.77,55.56,135,34.36,28.38,775,640,176,49.88,29.75,-1.81,55.26,2.75,2.39,62,54,8,53.45,6.67,8,5.75,91.56,94.07,36.71,21,38,51.44,394,447,372,249,123,11,14,160,50,29,15,19,0.18,1353.18,3779.15,26.37,17.91,17.56,52.48,50.6,60.38,54.68,54.8,53.5
"winnida8520132014","Daniel.Winnik","C","ANA",85,20132014,28,"1.800","1.800",6,25,31,0.28,1.17,1.45,6,39.29,101,4.76,-19.5,15.13,49,-14.75,39.77,54.52,-90,175,265,8.16,12.36,20.53,-16.65,37.4,54.05,-281,417,698,19.45,32.56,52.02,109,-13.68,52.97,-522,957,1479,44.65,69,113.65,52.35,44,68,220,-13.87,40,53.87,-355,710,1065,33.12,49.69,82.81,70.56,50,176,-13.99,41.03,55.02,-219,23.37,33.59,501,720,126,51.32,32.39,-13.37,57.37,2.05,2.61,44,56,-12,44,3.41,8.78,6.2,92.22,94.74,44,91,114,35.85,366,443,655,72,143,20,5,120,33,42,10,16,0.28,1286.08,3875.74,24.92,17.48,17.47,49.1,50.63,53.64,55.61,55.36,53.99
"wisnija8420132014","James.Wisniewski","D","CBJ",81,20132014,29,"6.000","5.500",7,46,53,0.23,1.52,1.75,-7,56.66,99.21,3.93,13.09,22.4,6,10.35,58.66,48.31,114,386,272,12.77,9,21.76,9.58,57.27,47.68,232,914,682,30.23,22.55,52.78,86,9.89,46.77,445,1892,1447,62.57,47.85,110.42,53.65,113,80,370,9.83,56.39,46.56,323,1425,1102,47.13,36.44,83.57,71.23,79,257,8.17,54.54,46.37,169,33.57,27.98,1015,846,178,41.53,23.23,2,50.63,3.31,2.98,100,90,10,52.63,2.72,9.85,7.02,89.36,91.83,40,0,0,56.53,684,548,526,115,132,20,26,171,41,21,25,18,-0.23,1814.29,3076.44,37.1,16.53,17.5,49.91,50.2,52.38,52.57,54.64,54.21
"wothety9320132014","Tyler.Wotherspoon","D","CGY",14,20132014,20,"0.925","0.925",0,4,4,0,1.32,1.32,-1,40.46,99.19,0,9.09,12.96,0,-18.22,33.33,51.55,-27,27,54,8.93,17.85,26.78,-15.35,38.42,53.77,-41,68,109,22.48,36.03,58.52,4,-12.99,53.45,-66,140,206,46.28,68.1,114.39,55,10,17,17,-13.41,41.38,54.79,-45,108,153,35.7,50.58,86.28,71.3,4,7,-11.44,43.26,54.7,-24,25.46,33.39,77,101,3,50.97,33.99,-15.97,57.14,2.31,3.31,7,10,-3,41.18,0,9.09,6.48,90.1,93.46,40,0,0,58.42,59,63,42,8,12,3,1,3,4,2,1,0,-0.33,181.49,667,21.39,15.99,16.5,46.09,49.36,48.26,56.45,54.33,55.74
"wrighja9020132014","James.Wright","L","WPG",59,20132014,23,"0.650","0.650",0,2,2,0,0.22,0.22,2,38.9,96.66,0,-17.29,9.4,23,-16.58,36.32,52.89,-55,73,128,7.89,13.84,21.74,-17.2,34.76,51.97,-135,154,289,16.65,31.25,47.91,42,-13.44,52.34,-214,375,589,40.56,63.7,104.26,52,22,20,78,-13.26,39.4,52.66,-148,275,423,29.74,45.75,75.49,70.91,15,56,-12.7,39.8,52.5,-100,21.09,31.9,195,295,41,49.92,30.26,-21.75,51.75,1.3,3.03,12,28,-16,30,0,6.15,4.36,90.51,93.38,46.37,126,143,35.92,111,181,198,63,41,1,1,41,19,22,3,5,0.22,554.79,3048.09,15.4,15.74,16.61,49.35,49.74,53.06,54.46,52.9,53.46
